idx,spf,ppd,upc,uppcc,apt,deg
1651,0.28,1.16,0.62,0.71,0.26,107.0
1653,0.0,1.0,0.7,0.85,0.1,2.0
1655,0.27,1.16,0.55,0.69,0.18,52.0
1656,0.0,1.0,0.53,0.6,0.36,50.0
1657,0.86,2.48,0.57,0.84,0.17,32.25
1661,0.18,1.08,0.76,0.79,0.5,138.5
1662,0.0,1.0,0.96,0.96,0.04,1.0
1664,0.76,1.95,0.61,0.83,0.29,206.71
1665,0.0,1.0,0.83,0.92,0.08,1.0
1666,0.63,1.53,0.62,0.77,0.29,128.2
1668,0.27,1.14,0.64,0.7,0.34,38.5
1670,0.48,1.26,0.62,0.73,0.17,57.57
1671,0.74,1.82,0.69,0.87,0.36,113.4
1672,0.0,1.0,0.49,0.59,0.42,2.0
1673,0.54,1.53,0.59,0.74,0.23,98.3
1676,0.02,1.01,0.82,0.83,0.78,64.0
1677,0.0,1.0,1.0,1.0,1.0,1.0
1678,0.0,1.0,0.64,0.94,0.03,1.0
1679,0.4,1.19,0.75,0.82,0.45,181.0
1680,0.76,1.89,0.66,0.87,0.31,111.57
1682,0.75,1.67,0.6,0.78,0.28,175.75
1683,0.04,1.01,0.56,0.66,0.18,52.5
1685,0.0,1.0,1.0,1.0,1.0,1.0
1686,0.85,1.88,0.62,0.82,0.22,31.56
1689,0.03,1.0,0.6,0.69,0.22,149.5
1690,0.67,1.39,0.71,0.81,0.28,68.2
1691,0.41,1.26,0.78,0.86,0.57,148.5
1692,0.0,1.0,0.44,0.64,0.14,17.0
1694,0.7,1.64,0.72,0.86,0.39,55.2
1695,0.0,1.0,0.73,0.73,0.67,5.0
1696,0.59,1.54,0.63,0.76,0.26,180.18
1697,0.81,1.93,0.6,0.82,0.17,23.73
1699,0.5,1.13,0.66,0.71,0.21,71.75
1701,0.72,1.63,0.58,0.76,0.17,84.92
1704,0.58,1.27,0.7,0.79,0.26,37.17
1706,0.0,1.0,0.61,0.69,0.34,161.0
1708,0.48,1.34,0.72,0.82,0.37,72.17
1709,0.81,1.88,0.55,0.77,0.2,113.0
1711,0.79,1.67,0.63,0.79,0.19,45.89
1712,0.0,1.0,0.36,0.73,0.18,1.0
1714,0.79,1.83,0.7,0.86,0.37,75.43
1717,0.0,1.0,0.66,0.66,0.71,3.0
1718,0.67,1.31,0.79,0.88,0.26,53.2
1719,0.8,1.94,0.63,0.84,0.25,65.86
1722,0.27,1.12,0.63,0.72,0.22,160.17
1724,0.74,1.89,0.54,0.73,0.14,55.85
1725,0.0,1.0,1.0,1.0,1.0,1.0
1726,0.6,1.44,0.7,0.82,0.34,84.75
1728,0.1,1.05,0.65,0.76,0.28,95.33
1729,0.02,1.01,0.55,0.71,0.14,115.67
1731,0.62,1.6,0.65,0.8,0.3,34.57
1732,0.0,1.0,0.47,0.6,0.14,17.0
1734,0.11,1.03,0.66,0.71,0.24,48.6
1737,0.0,1.0,0.58,0.64,0.22,19.0
1738,0.72,1.66,0.71,0.9,0.31,55.33
1739,0.61,1.34,0.73,0.83,0.4,139.0
1740,0.84,1.8,0.68,0.85,0.23,87.89
1743,0.4,1.29,0.64,0.74,0.19,38.79
1744,0.0,1.0,0.45,0.61,0.15,45.0
1746,0.0,1.0,0.57,0.77,0.11,6.0
1749,0.0,1.0,1.0,1.0,1.0,1.0
1750,0.51,1.39,0.76,0.87,0.4,136.25
1751,0.5,1.38,0.67,0.79,0.36,148.67
1752,0.0,1.0,1.0,1.0,1.0,1.0
1753,0.76,1.87,0.69,0.88,0.26,86.3
1755,0.0,1.0,0.72,0.77,0.5,265.0
1756,0.54,1.38,0.78,0.88,0.48,155.67
1757,0.56,1.58,0.72,0.85,0.32,66.56
1758,0.0,1.0,1.0,1.0,1.0,1.0
1764,0.78,2.06,0.6,0.83,0.22,81.27
1765,0.0,1.0,0.64,0.72,0.18,3.0
1767,0.05,1.02,0.55,0.64,0.22,20.5
1770,0.64,1.56,0.63,0.77,0.24,61.88
1771,0.0,1.0,0.58,0.71,0.15,128.0
1772,0.0,1.0,0.46,0.67,0.14,41.0
1773,0.12,1.04,0.61,0.72,0.13,270.67
1774,0.0,1.0,0.54,0.61,0.22,2.0
1777,0.0,1.0,0.39,0.62,0.14,4.0
1779,0.0,1.0,0.58,0.68,0.14,19.0
1780,0.27,1.17,0.8,0.86,0.62,51.67
1781,0.54,1.29,0.76,0.86,0.56,99.0
1782,0.58,1.44,0.75,0.84,0.3,117.0
1784,0.64,1.5,0.62,0.77,0.35,40.55
1785,0.0,1.0,0.5,0.75,0.25,1.0
1787,0.61,1.43,0.68,0.81,0.34,57.62
1789,0.0,1.0,0.33,0.67,0.33,1.0
1791,0.0,1.0,0.58,0.71,0.12,17.0
1792,0.51,1.3,0.74,0.82,0.4,108.67
1793,0.77,2.15,0.67,0.92,0.21,41.44
1794,0.56,1.11,0.7,0.77,0.15,5.0
1795,0.0,1.0,0.55,0.68,0.21,82.0
1796,0.75,1.86,0.59,0.78,0.24,62.89
1797,0.0,1.0,0.54,0.64,0.25,143.0
1798,0.0,1.0,0.56,0.67,0.23,85.0
1799,0.66,1.57,0.63,0.78,0.34,51.5
1801,0.75,1.53,0.62,0.78,0.23,191.25
1803,0.59,1.47,0.73,0.86,0.41,160.0
1804,0.75,1.76,0.66,0.82,0.25,108.56
1806,0.48,1.46,0.67,0.81,0.33,117.0
1810,0.08,1.04,0.61,0.71,0.18,130.0
1811,0.0,1.0,0.56,0.8,0.09,14.0
1812,0.37,1.25,0.72,0.79,0.4,187.88
1815,0.59,1.46,0.65,0.78,0.29,77.2
1818,0.63,1.7,0.69,0.84,0.34,101.08
1819,0.87,2.56,0.56,0.88,0.22,14.47
1820,0.0,1.0,0.65,0.7,0.1,3.0
1821,0.5,1.28,0.68,0.76,0.33,106.29
1822,0.76,1.82,0.62,0.82,0.19,30.63
1823,0.05,1.01,0.53,0.67,0.18,40.5
1824,0.0,1.0,0.78,0.78,0.06,5.0
1825,0.71,1.91,0.68,0.86,0.28,68.21
1826,0.62,1.28,0.75,0.83,0.28,50.2
1828,0.67,1.69,0.6,0.78,0.25,142.71
1830,0.63,1.49,0.7,0.8,0.25,40.47
1833,0.64,1.52,0.68,0.81,0.43,79.2
1834,0.0,1.0,0.58,0.62,0.18,3.0
1835,0.62,1.31,0.75,0.83,0.31,73.11
1838,0.53,1.33,0.69,0.81,0.23,61.24
1839,0.0,1.0,0.19,0.77,0.06,2.0
1840,0.71,1.76,0.64,0.82,0.29,86.46
1841,0.57,1.32,0.69,0.8,0.34,99.17
1845,0.86,1.91,0.69,0.88,0.2,29.88
1847,0.0,1.0,0.55,0.65,0.06,5.0
1848,0.0,1.0,0.59,0.67,0.21,178.0
1850,0.74,1.73,0.6,0.77,0.22,120.17
1851,0.78,2.06,0.61,0.84,0.21,55.11
1852,0.86,2.4,0.56,0.88,0.21,13.82
1853,0.84,1.73,0.65,0.89,0.43,45.0
1855,0.22,1.11,0.66,0.73,0.38,200.5
1856,0.78,1.94,0.66,0.83,0.23,86.27
1859,0.64,1.67,0.69,0.84,0.29,61.12
1860,0.3,1.1,0.63,0.71,0.24,42.0
1862,0.71,1.7,0.67,0.83,0.39,106.08
1863,0.7,1.62,0.77,0.92,0.4,124.38
1866,0.55,1.4,0.67,0.8,0.28,90.0
1867,0.66,1.52,0.62,0.76,0.2,91.7
1868,0.48,1.28,0.52,0.63,0.17,88.62
1870,0.82,1.83,0.63,0.81,0.19,51.3
1872,0.0,1.0,0.75,0.88,0.4,2.0
1873,0.66,1.47,0.72,0.84,0.35,89.0
1875,0.77,1.73,0.66,0.85,0.27,71.85
1876,0.71,1.45,0.7,0.82,0.31,69.43
1878,0.0,1.0,0.43,0.61,0.15,2.0
1879,0.78,1.89,0.65,0.87,0.18,51.73
1880,0.38,1.11,0.65,0.73,0.24,108.11
1882,0.53,1.48,0.65,0.78,0.25,66.67
1884,0.74,1.63,0.7,0.84,0.29,71.43
1886,0.0,1.0,0.8,0.8,0.2,1.0
1887,0.68,1.69,0.63,0.82,0.27,59.82
1888,0.0,1.0,0.5,0.63,0.1,21.0
1889,0.71,1.93,0.62,0.81,0.19,84.0
1890,0.0,1.0,0.59,0.69,0.23,90.0
1891,0.75,1.84,0.66,0.84,0.25,89.83
1893,0.0,1.0,0.6,0.72,0.13,9.0
1895,0.66,1.58,0.67,0.81,0.32,160.7
1896,0.79,1.95,0.58,0.78,0.22,35.76
1898,0.67,1.6,0.74,0.86,0.37,75.0
1900,0.0,1.0,0.47,0.59,0.19,22.0
1901,0.64,1.59,0.66,0.82,0.31,78.8
1902,0.0,1.0,0.66,0.85,0.04,2.0
1903,0.58,1.58,0.68,0.83,0.32,98.6
1904,0.0,1.0,0.95,0.95,0.05,1.0
1905,0.76,1.81,0.64,0.82,0.25,104.0
1906,0.0,1.0,0.76,0.77,0.68,104.0
1908,0.0,1.0,0.79,0.84,0.5,14.0
1909,0.57,1.4,0.76,0.86,0.35,82.5
1912,0.53,1.41,0.58,0.7,0.27,229.0
1915,0.0,1.0,0.55,0.68,0.11,21.0
1916,0.49,1.33,0.78,0.87,0.48,196.89
1917,0.0,1.0,0.4,0.6,0.15,1.0
1918,0.84,1.74,0.67,0.85,0.21,22.92
1920,0.0,1.0,0.54,0.61,0.16,8.0
1923,0.43,1.24,0.63,0.74,0.32,171.4
1924,0.19,1.04,0.71,0.75,0.27,20.25
1927,0.0,1.0,1.0,1.0,1.0,2.0
1928,0.94,2.93,0.54,0.89,0.17,16.9
1931,0.67,1.69,0.63,0.79,0.31,120.6
1932,0.0,1.0,0.4,0.8,0.1,1.0
1935,0.52,1.38,0.72,0.84,0.32,168.33
1936,0.67,1.51,0.68,0.8,0.4,24.8
1939,0.65,1.46,0.66,0.78,0.28,140.14
1940,0.58,1.49,0.66,0.79,0.3,65.23
1941,0.0,1.0,0.51,0.65,0.16,40.0
1944,0.22,1.07,0.56,0.67,0.2,40.2
1946,0.77,2.14,0.61,0.86,0.29,97.8
1948,0.69,1.59,0.63,0.79,0.24,190.0
1950,0.72,1.56,0.6,0.75,0.18,25.64
1952,0.0,1.0,0.75,0.88,0.12,1.0
1954,0.06,1.03,0.59,0.68,0.22,183.33
1955,0.82,2.0,0.65,0.86,0.26,77.38
1956,0.31,1.16,0.56,0.67,0.19,51.71
1957,0.64,1.69,0.65,0.81,0.32,114.64
1959,0.76,1.91,0.6,0.82,0.19,38.56
1960,0.76,1.65,0.67,0.83,0.28,34.38
1963,0.0,1.0,0.72,0.84,0.08,9.0
1964,0.0,1.0,0.46,0.62,0.18,20.0
1966,0.58,1.29,0.62,0.73,0.23,145.86
1968,0.75,1.77,0.65,0.83,0.26,86.82
1969,0.0,1.0,0.5,0.5,0.5,2.0
1970,0.82,1.96,0.6,0.83,0.19,101.44
1971,0.01,1.01,0.6,0.69,0.24,80.5
1972,0.67,1.7,0.67,0.82,0.28,119.45
1974,0.92,2.4,0.58,0.86,0.19,12.0
1977,0.43,1.24,0.71,0.79,0.23,129.71
1979,0.0,1.0,0.64,0.86,0.14,2.0
1981,0.0,1.0,0.73,0.77,0.55,38.0
1982,0.68,1.77,0.63,0.79,0.16,50.22
1983,0.0,1.0,1.0,1.0,1.0,1.0
1986,0.0,1.0,0.54,0.64,0.29,84.0
1988,0.58,1.57,0.7,0.83,0.31,131.5
1992,0.59,1.43,0.77,0.89,0.44,49.2
1994,0.0,1.0,0.79,0.82,0.69,34.0
1995,0.62,1.45,0.53,0.65,0.18,23.64
1997,0.0,1.0,0.61,0.69,0.22,24.0
1999,0.57,1.44,0.67,0.8,0.23,102.0
2000,0.77,2.11,0.62,0.85,0.25,72.21
2002,0.72,1.69,0.7,0.87,0.35,165.83
2003,0.06,1.02,0.49,0.72,0.12,33.5
2004,0.0,1.0,0.47,0.67,0.12,3.0
2005,0.1,1.05,0.6,0.69,0.17,305.0
2007,0.76,1.8,0.64,0.83,0.28,155.14
2009,0.0,1.0,0.44,0.89,0.11,1.0
2010,0.22,1.13,0.66,0.75,0.37,234.0
2011,0.0,1.0,0.6,0.73,0.15,6.0
2012,0.0,1.0,0.54,0.68,0.18,3.0
2014,0.79,1.92,0.62,0.84,0.25,102.64
2015,0.07,1.03,0.57,0.67,0.22,82.0
2016,0.0,1.0,0.68,0.76,0.27,33.0
2019,0.0,1.0,0.57,0.64,0.14,8.0
2021,0.56,1.38,0.78,0.88,0.31,83.29
2022,0.64,1.67,0.45,0.67,0.17,16.0
2024,0.61,1.54,0.57,0.72,0.23,52.88
2026,0.81,2.09,0.67,0.87,0.21,64.48
2027,0.81,1.65,0.61,0.79,0.21,94.14
2028,0.6,1.46,0.69,0.83,0.41,147.0
2030,0.65,1.54,0.7,0.85,0.36,91.67
2031,0.64,1.57,0.67,0.82,0.3,57.93
2032,0.0,1.0,0.74,0.85,0.08,4.0
2033,0.56,1.42,0.71,0.84,0.36,59.44
2035,0.0,1.0,0.72,0.76,0.53,66.0
2036,0.0,1.0,0.51,0.71,0.12,44.0
2039,0.83,2.24,0.62,0.86,0.18,35.61
2040,0.0,1.0,1.0,1.0,1.0,1.0
2041,0.0,1.0,0.56,0.66,0.23,54.0
2042,0.65,1.53,0.57,0.73,0.21,130.0
2045,0.71,1.88,0.67,0.87,0.27,65.14
2046,0.0,1.0,1.0,1.0,1.0,1.0
2047,0.0,1.0,0.33,0.33,0.33,1.0
2048,0.69,1.37,0.77,0.88,0.4,101.0
2049,0.71,1.55,0.6,0.77,0.26,150.5
2052,0.62,1.56,0.67,0.82,0.35,100.25
2053,0.57,1.45,0.64,0.78,0.32,163.0
2055,0.0,1.0,0.33,0.8,0.13,2.0
2056,0.53,1.38,0.57,0.7,0.22,157.86
2057,0.0,1.0,1.0,1.0,1.0,1.0
2058,0.75,1.68,0.6,0.79,0.23,31.29
2060,0.65,1.43,0.71,0.83,0.33,76.8
2062,0.78,2.12,0.68,0.92,0.26,103.1
2063,0.0,1.0,0.51,0.66,0.18,19.0
2064,0.7,1.7,0.63,0.82,0.22,62.0
2065,0.7,1.79,0.64,0.82,0.24,78.44
2066,0.76,1.91,0.67,0.87,0.31,101.44
2067,0.5,1.23,0.8,0.87,0.5,158.5
2069,0.61,1.45,0.58,0.73,0.18,121.0
2072,0.82,1.82,0.65,0.83,0.22,132.73
2074,0.76,2.02,0.64,0.88,0.25,26.93
2075,0.9,2.2,0.41,0.7,0.15,3.67
2078,0.51,1.51,0.67,0.8,0.3,87.89
2079,0.8,1.91,0.58,0.78,0.22,184.3
2082,0.0,1.0,0.47,0.83,0.08,3.0
2084,0.71,1.14,0.6,0.71,0.31,5.33
2085,0.0,1.0,0.5,0.5,0.5,1.0
2087,0.51,1.21,0.71,0.78,0.38,72.75
2088,0.0,1.0,0.74,0.89,0.1,4.0
2089,0.53,1.42,0.63,0.75,0.27,39.57
2090,0.0,1.0,1.0,1.0,1.0,2.0
2091,0.77,1.42,0.68,0.81,0.2,33.88
2092,0.71,1.63,0.73,0.86,0.39,144.5
2094,0.82,1.89,0.68,0.88,0.22,37.88
2095,0.65,1.68,0.58,0.75,0.27,64.36
2097,0.0,1.0,0.54,0.72,0.1,6.0
2098,0.75,1.55,0.77,0.9,0.32,91.82
2100,0.0,1.0,0.75,0.75,0.25,1.0
2103,0.0,1.0,0.57,0.72,0.14,42.0
2104,0.0,1.0,0.57,0.63,0.34,26.0
2105,0.73,1.79,0.59,0.78,0.21,131.86
2106,0.0,1.0,0.54,0.64,0.24,48.0
2108,0.79,1.95,0.56,0.83,0.23,54.33
2109,0.76,1.7,0.64,0.81,0.25,90.5
2110,0.67,1.65,0.66,0.83,0.34,115.5
2113,0.74,1.7,0.61,0.79,0.22,121.12
2114,0.0,1.0,0.58,0.58,0.25,2.0
2115,0.12,1.04,0.65,0.76,0.15,47.5
2116,0.0,1.0,0.59,0.7,0.15,165.0
2117,0.75,2.08,0.56,0.8,0.18,79.82
2120,0.72,1.61,0.64,0.79,0.21,86.12
2122,0.0,1.0,1.0,1.0,1.0,1.0
2124,0.8,1.72,0.67,0.83,0.26,87.38
2126,0.0,1.0,0.52,0.67,0.22,136.0
2127,0.61,1.57,0.76,0.88,0.36,140.88
2128,0.69,1.48,0.63,0.78,0.2,67.0
2130,0.78,1.9,0.65,0.88,0.2,37.29
2131,0.0,1.0,0.12,0.35,0.06,1.0
2132,0.86,1.98,0.6,0.82,0.23,36.56
2134,0.59,1.41,0.71,0.83,0.34,169.0
2135,0.67,1.54,0.62,0.77,0.28,110.62
2136,0.73,1.34,0.72,0.8,0.22,28.67
2138,0.49,1.29,0.61,0.7,0.21,62.5
2140,0.0,1.0,0.56,0.69,0.14,21.0
2142,0.69,1.59,0.75,0.91,0.37,182.2
2144,0.0,1.0,0.56,0.72,0.13,9.0
2145,0.0,1.0,0.56,0.66,0.2,55.0
2147,0.58,1.36,0.63,0.75,0.27,120.0
2148,0.83,1.79,0.73,0.92,0.28,71.5
2149,0.33,1.2,0.61,0.68,0.21,3.0
2150,0.0,1.0,0.48,0.6,0.24,10.0
2152,0.69,1.71,0.69,0.87,0.3,81.55
2153,0.0,1.0,0.33,0.73,0.07,2.0
2155,0.54,1.34,0.64,0.75,0.2,65.0
2156,0.51,1.62,0.64,0.79,0.27,58.0
2157,0.0,1.0,0.9,0.9,0.86,16.0
2158,0.0,1.0,0.73,0.76,0.29,8.0
2159,0.73,1.9,0.67,0.87,0.24,40.0
2161,0.83,2.23,0.66,0.92,0.22,95.63
2162,0.59,1.42,0.68,0.8,0.34,118.75
2163,0.0,1.0,0.64,0.91,0.09,1.0
2164,0.0,1.0,0.61,0.87,0.1,2.0
2165,0.77,1.62,0.73,0.9,0.35,52.5
2166,0.04,1.02,0.6,0.7,0.2,101.75
2167,0.9,2.64,0.61,0.85,0.12,8.24
2168,0.8,1.77,0.62,0.8,0.22,73.8
2169,0.0,1.0,0.57,0.65,0.26,70.0
2171,0.7,1.52,0.74,0.87,0.32,73.3
2172,0.64,1.61,0.7,0.84,0.3,80.83
2174,0.82,2.61,0.55,0.81,0.14,25.14
2176,0.91,2.33,0.58,0.9,0.19,15.4
2177,0.69,1.88,0.53,0.74,0.2,27.0
2179,0.0,1.0,0.56,0.67,0.18,186.0
2180,0.0,1.0,0.61,0.69,0.22,199.0
2181,0.0,1.0,0.39,0.61,0.13,2.0
2182,0.0,1.0,0.62,0.82,0.07,11.0
2183,0.58,1.4,0.67,0.8,0.32,132.25
2184,0.77,1.87,0.64,0.85,0.22,82.5
2185,0.0,1.0,0.49,0.66,0.08,10.0
2187,0.61,1.47,0.71,0.83,0.4,179.75
2188,0.76,1.87,0.69,0.89,0.18,5.73
2190,0.74,2.08,0.69,0.93,0.26,83.14
2191,0.27,1.09,0.62,0.78,0.07,37.33
2193,0.29,1.13,0.57,0.66,0.23,91.6
2194,0.72,1.77,0.67,0.86,0.34,116.67
2196,0.0,1.0,0.84,0.85,0.73,180.0
2198,0.27,1.16,0.72,0.8,0.5,100.25
2199,0.34,1.16,0.71,0.79,0.45,94.0
2200,0.0,1.0,0.72,0.84,0.1,3.0
2202,0.64,1.49,0.82,0.93,0.45,86.75
2204,0.69,1.64,0.66,0.82,0.3,60.91
2205,0.12,1.06,0.65,0.72,0.35,265.0
2208,0.67,1.44,0.64,0.77,0.28,60.29
2209,0.0,1.0,0.46,0.61,0.15,9.0
2210,0.08,1.01,0.61,0.72,0.19,83.67
2213,0.77,1.7,0.71,0.89,0.31,95.6
2214,0.0,1.0,0.58,0.58,0.4,2.0
2216,0.78,1.74,0.66,0.83,0.27,111.29
2217,0.0,1.0,0.65,0.73,0.14,2.0
2220,0.27,1.15,0.51,0.67,0.24,288.0
2222,0.0,1.0,0.61,0.62,0.42,12.0
2223,0.8,2.14,0.54,0.78,0.2,343.5
2225,0.66,1.56,0.62,0.77,0.27,108.29
2226,0.37,1.31,0.74,0.84,0.39,109.71
2227,0.0,1.0,0.41,0.82,0.12,2.0
2229,0.62,1.2,0.77,0.82,0.33,78.5
2230,0.39,1.24,0.79,0.87,0.58,110.5
2231,0.11,1.01,0.84,0.86,0.7,176.67
2234,0.58,1.12,0.77,0.83,0.48,83.67
2236,0.73,1.55,0.63,0.79,0.24,117.0
2240,0.66,1.76,0.68,0.85,0.3,81.42
2241,0.0,1.0,0.7,0.74,0.56,42.0
2242,0.0,1.0,0.54,0.71,0.05,5.0
2244,0.0,1.0,0.5,0.5,0.5,1.0
2245,0.85,2.29,0.61,0.87,0.2,25.24
2246,0.0,1.0,0.57,0.69,0.27,29.0
2247,0.45,1.23,0.73,0.8,0.4,119.8
2248,0.56,1.35,0.62,0.73,0.3,31.31
2249,0.0,1.0,0.5,0.5,0.5,1.0
2250,0.68,1.85,0.56,0.78,0.24,90.52
2252,0.0,1.0,0.5,0.5,0.5,1.0
2253,0.67,1.74,0.67,0.86,0.34,104.89
2255,0.66,1.96,0.61,0.83,0.19,19.25
2257,0.75,1.8,0.54,0.76,0.19,87.5
2259,0.48,1.31,0.72,0.81,0.26,44.56
2260,0.0,1.0,0.62,0.8,0.14,6.0
2262,0.0,1.0,0.59,0.69,0.14,20.0
2263,0.66,1.44,0.71,0.85,0.27,76.4
2264,0.5,1.01,0.82,0.86,0.64,55.5
2267,0.9,2.99,0.49,0.79,0.12,27.29
2268,0.75,1.64,0.74,0.9,0.3,44.69
2269,0.74,1.99,0.57,0.78,0.18,160.08
2271,0.84,1.9,0.69,0.87,0.29,131.27
2272,0.01,1.01,0.68,0.72,0.47,213.5
2275,0.39,1.21,0.84,0.9,0.47,79.14
2276,0.0,1.0,0.54,0.68,0.09,22.0
2277,0.0,1.0,0.54,0.68,0.16,5.0
2278,0.77,1.43,0.64,0.77,0.24,62.08
2280,0.0,1.0,0.58,0.62,0.09,2.0
2285,0.58,1.56,0.68,0.82,0.29,102.35
2288,0.0,1.0,0.61,0.72,0.18,374.0
2289,0.76,1.55,0.7,0.83,0.25,52.17
2292,0.76,1.94,0.63,0.81,0.29,125.86
2293,0.0,1.0,0.58,0.66,0.08,11.0
2294,0.76,1.59,0.65,0.81,0.22,127.88
2296,0.54,1.28,0.72,0.81,0.35,87.0
2298,0.83,2.15,0.63,0.84,0.23,69.91
2300,0.68,1.51,0.65,0.83,0.38,129.5
2301,0.0,1.0,0.62,0.9,0.07,3.0
2302,0.74,1.67,0.61,0.78,0.18,123.36
2305,0.47,1.09,0.68,0.73,0.26,88.67
2306,0.75,1.99,0.68,0.92,0.27,44.94
2307,0.78,1.93,0.65,0.83,0.26,124.36
2308,0.61,1.44,0.74,0.85,0.28,52.27
2309,0.0,1.0,0.49,0.67,0.26,5.0
2310,0.78,2.37,0.53,0.8,0.16,39.3
2311,0.0,1.0,1.0,1.0,1.0,2.0
2312,0.0,1.0,0.5,0.68,0.21,16.0
2315,0.68,1.78,0.54,0.74,0.19,73.78
2316,0.0,1.0,0.54,0.7,0.12,9.0
2319,0.7,1.87,0.67,0.85,0.26,80.25
2321,0.0,1.0,1.0,1.0,1.0,1.0
2322,0.18,1.1,0.53,0.67,0.22,142.0
2324,0.9,2.06,0.66,0.9,0.18,33.11
2325,0.8,1.88,0.65,0.85,0.27,80.25
2327,0.0,1.0,0.5,0.71,0.17,4.0
2328,0.62,1.49,0.67,0.81,0.29,172.0
2330,0.58,1.44,0.64,0.77,0.29,228.67
2332,0.79,1.72,0.77,0.93,0.35,52.75
2333,0.64,1.52,0.66,0.81,0.32,94.4
2335,0.61,1.25,0.68,0.76,0.25,93.4
2336,0.0,1.0,0.6,0.9,0.1,1.0
2337,0.74,1.84,0.6,0.79,0.23,124.57
2339,0.0,1.0,0.51,0.66,0.28,5.0
2340,0.51,1.35,0.7,0.81,0.42,236.25
2341,0.0,1.0,0.49,0.68,0.12,3.0
2343,0.0,1.0,0.56,0.66,0.16,11.0
2344,0.58,1.51,0.74,0.86,0.43,92.36
2346,0.0,1.0,0.52,0.64,0.15,74.0
2347,0.8,1.91,0.64,0.87,0.29,166.6
2349,0.0,1.0,1.0,1.0,1.0,1.0
2350,0.73,1.85,0.65,0.84,0.29,147.33
2353,0.83,2.11,0.59,0.83,0.26,30.0
2354,0.57,1.46,0.78,0.87,0.44,108.67
2356,0.48,1.4,0.72,0.82,0.31,90.57
2359,0.0,1.0,0.48,0.58,0.18,22.0
2363,0.76,2.01,0.6,0.82,0.21,148.44
2364,0.0,1.0,0.5,0.5,0.5,1.0
2365,0.56,1.55,0.66,0.8,0.3,84.56
2367,0.63,1.42,0.69,0.82,0.36,123.83
2368,0.68,1.52,0.69,0.83,0.35,110.0
2370,0.74,1.85,0.65,0.85,0.28,79.67
2371,0.0,1.0,0.58,0.68,0.21,394.0
2374,0.0,1.0,0.38,0.62,0.12,1.0
2375,0.0,1.0,0.56,0.69,0.36,19.0
2376,0.15,1.07,0.59,0.7,0.17,128.0
2378,0.0,1.0,1.0,1.0,1.0,1.0
2380,0.0,1.0,0.86,0.95,0.04,2.0
2383,0.0,1.0,0.6,0.68,0.19,6.0
2384,0.0,1.0,0.52,0.64,0.19,5.0
2386,0.78,2.25,0.6,0.86,0.21,57.48
2387,0.0,1.0,0.65,0.74,0.15,18.0
2388,0.0,1.0,1.0,1.0,1.0,1.0
2389,0.63,1.49,0.67,0.81,0.33,208.2
2390,0.0,1.0,0.52,0.67,0.23,8.0
2392,0.42,1.25,0.57,0.69,0.23,2.5
2393,0.6,1.5,0.7,0.82,0.38,81.43
2396,0.0,1.0,1.0,1.0,1.0,1.0
2398,0.82,2.21,0.61,0.86,0.19,49.67
2399,0.0,1.0,1.0,1.0,1.0,1.0
2400,0.75,1.77,0.66,0.83,0.28,170.9
2403,0.0,1.0,0.51,0.61,0.2,25.0
2404,0.81,2.14,0.63,0.84,0.16,14.29
2408,0.0,1.0,0.75,0.75,0.25,1.0
2409,0.78,1.89,0.57,0.79,0.23,235.71
2411,0.01,1.0,0.74,0.8,0.5,119.0
2412,0.0,1.0,0.47,0.47,0.18,2.0
2414,0.67,1.42,0.68,0.81,0.3,54.2
2415,0.0,1.0,0.55,0.65,0.18,29.0
2417,0.63,1.56,0.72,0.87,0.32,72.2
2421,0.0,1.0,0.68,0.76,0.18,5.0
2422,0.0,1.0,1.0,1.0,1.0,3.0
2423,0.92,2.49,0.58,0.88,0.16,19.39
2424,0.0,1.0,1.0,1.0,1.0,1.0
2425,0.0,1.0,0.57,0.67,0.21,36.0
2426,0.0,1.0,0.42,0.58,0.4,2.0
2427,0.71,1.28,0.78,0.87,0.33,28.75
2428,0.68,1.63,0.66,0.83,0.26,64.0
2429,0.77,1.91,0.65,0.83,0.24,121.0
2433,0.0,1.0,0.5,0.75,0.25,1.0
2434,0.86,2.47,0.59,0.89,0.19,18.77
2435,0.34,1.18,0.78,0.8,0.57,13.0
2437,0.56,1.47,0.68,0.8,0.39,129.57
2438,0.06,1.02,0.56,0.68,0.17,108.5
2441,0.57,1.46,0.65,0.79,0.31,132.2
2444,0.18,1.08,0.61,0.7,0.18,172.2
2445,0.55,1.58,0.69,0.83,0.31,102.71
2448,0.6,1.48,0.71,0.83,0.37,180.44
2449,0.27,1.17,0.59,0.69,0.29,317.0
2450,0.71,1.73,0.68,0.84,0.27,66.1
2452,0.54,1.41,0.69,0.83,0.28,59.43
2455,0.09,1.05,0.68,0.71,0.56,79.0
2457,0.0,1.0,0.79,0.81,0.78,57.0
2459,0.74,1.73,0.64,0.82,0.24,142.92
2461,0.91,2.74,0.61,0.86,0.13,14.17
2462,0.41,1.27,0.73,0.83,0.5,183.5
2463,0.0,1.0,1.0,1.0,1.0,1.0
2464,0.85,1.32,0.73,0.79,0.22,24.6
2466,0.67,1.56,0.67,0.82,0.31,112.14
2468,0.73,1.81,0.56,0.76,0.21,120.57
2470,0.8,1.9,0.66,0.88,0.27,54.6
2472,0.68,1.53,0.7,0.82,0.35,108.4
