idx,spf,ppd,upc,uppcc,apt,deg
2717,0.62,1.6,0.74,0.89,0.33,77.38
2721,0.73,1.62,0.64,0.8,0.17,46.77
2723,0.76,1.81,0.65,0.85,0.26,62.26
2725,0.78,2.02,0.65,0.88,0.26,49.31
2726,0.0,1.0,0.67,0.73,0.39,70.0
2727,0.0,1.0,0.66,0.66,0.17,2.0
2728,0.6,1.36,0.67,0.76,0.22,65.0
2729,0.0,1.0,0.58,0.67,0.3,6.0
2731,0.28,1.19,0.76,0.81,0.53,50.67
2732,0.7,1.72,0.63,0.79,0.26,145.56
2733,0.0,1.0,0.6,0.66,0.27,13.0
2734,0.0,1.0,0.55,0.61,0.19,48.0
2735,0.82,1.94,0.61,0.82,0.25,91.89
2736,0.19,1.02,0.76,0.78,0.53,47.67
2737,0.66,1.88,0.64,0.85,0.27,56.96
2742,0.0,1.0,0.64,0.68,0.18,7.0
2744,0.0,1.0,0.93,0.93,0.74,7.0
2745,0.61,1.61,0.71,0.87,0.37,47.43
2746,0.0,1.0,0.65,0.75,0.15,5.0
2747,0.68,1.82,0.58,0.77,0.18,94.62
2748,0.78,2.09,0.65,0.88,0.24,129.55
2750,0.86,2.33,0.57,0.85,0.22,48.74
2754,0.63,1.59,0.66,0.8,0.33,71.73
2755,0.72,1.78,0.71,0.87,0.36,131.17
2757,0.6,1.59,0.67,0.81,0.37,138.75
2758,0.0,1.0,0.72,0.76,0.46,7.0
2759,0.0,1.0,0.31,0.52,0.11,3.0
2761,0.65,1.92,0.57,0.74,0.1,14.62
2762,0.0,1.0,0.88,0.88,0.12,1.0
2763,0.79,1.91,0.66,0.87,0.3,123.92
2764,0.0,1.0,0.97,0.97,0.03,1.0
2767,0.0,1.0,0.44,0.63,0.15,11.0
2768,0.08,1.03,0.6,0.69,0.3,66.4
2769,0.65,1.55,0.68,0.8,0.32,124.14
2770,0.0,1.0,0.59,0.63,0.3,44.0
2773,0.49,1.51,0.55,0.67,0.31,83.6
2775,0.61,1.58,0.55,0.69,0.22,157.83
2777,0.32,1.03,0.78,0.81,0.28,36.5
2778,0.26,1.14,0.6,0.7,0.19,20.0
2782,0.0,1.0,0.51,0.63,0.27,47.0
2783,0.0,1.0,1.0,1.0,1.0,1.0
2784,0.63,1.47,0.73,0.86,0.4,139.43
2786,0.47,1.26,0.76,0.82,0.36,120.0
2787,0.0,1.0,0.4,0.49,0.1,8.0
2788,0.0,1.0,1.0,1.0,1.0,1.0
2789,0.0,1.0,0.69,0.7,0.58,31.0
2790,0.58,1.53,0.61,0.75,0.31,73.12
2793,0.0,1.0,0.74,0.74,0.26,2.0
2794,0.63,1.48,0.69,0.84,0.3,61.29
2796,0.52,1.35,0.63,0.72,0.25,134.8
2801,0.48,1.15,0.77,0.83,0.37,41.0
2802,0.59,1.56,0.65,0.8,0.31,82.0
2803,0.06,1.03,0.7,0.76,0.38,136.0
2806,0.0,1.0,0.65,0.71,0.46,79.0
2807,0.29,1.17,0.73,0.78,0.45,130.83
2809,0.74,1.93,0.54,0.72,0.17,194.29
2810,0.27,1.04,0.65,0.67,0.16,12.5
2812,0.67,1.8,0.65,0.84,0.36,226.08
2814,0.0,1.0,0.66,0.66,0.38,31.0
2815,0.71,1.63,0.7,0.82,0.29,90.4
2819,0.71,1.96,0.57,0.79,0.21,111.18
2820,0.74,1.77,0.64,0.84,0.32,99.11
2821,0.0,1.0,0.75,0.75,0.4,2.0
2823,0.24,1.13,0.59,0.68,0.3,408.5
2824,0.0,1.0,0.63,0.63,0.19,4.0
2825,0.0,1.0,0.3,0.63,0.17,3.0
2827,0.59,1.46,0.66,0.78,0.27,88.62
2828,0.0,1.0,0.66,0.78,0.32,6.0
2829,0.66,1.41,0.8,0.9,0.46,119.33
2830,0.5,1.27,0.69,0.78,0.39,46.33
2831,0.75,1.41,0.71,0.83,0.36,65.14
2832,0.77,1.91,0.57,0.77,0.2,199.77
2833,0.1,1.02,0.83,0.86,0.47,64.5
2834,0.67,1.55,0.61,0.76,0.25,158.62
2836,0.79,2.12,0.65,0.86,0.26,223.15
2837,0.0,1.0,1.0,1.0,1.0,1.0
2838,0.64,1.48,0.72,0.86,0.48,60.5
2840,0.71,1.79,0.65,0.83,0.26,114.29
2841,0.5,1.23,0.65,0.73,0.26,54.2
2843,0.7,1.77,0.74,0.94,0.4,53.71
2845,0.0,1.0,0.45,0.59,0.16,48.0
2846,0.28,1.12,0.78,0.84,0.66,7.0
2849,0.46,1.33,0.73,0.83,0.39,61.6
2851,0.0,1.0,0.58,0.61,0.23,24.0
2853,0.64,1.58,0.74,0.86,0.39,47.71
2854,0.0,1.0,0.56,0.56,0.57,3.0
2855,0.76,1.78,0.63,0.82,0.32,291.33
2856,0.55,1.23,0.82,0.88,0.48,88.43
2857,0.63,1.43,0.54,0.7,0.24,82.5
2859,0.0,1.0,0.83,0.85,0.86,75.0
2860,0.0,1.0,0.82,0.84,0.7,32.0
2861,0.07,1.03,0.69,0.74,0.35,59.5
2862,0.76,1.91,0.66,0.86,0.24,125.4
2864,0.77,1.95,0.59,0.79,0.2,210.9
2865,0.76,1.9,0.71,0.9,0.33,149.17
2868,0.77,1.73,0.67,0.84,0.26,74.12
2869,0.54,1.2,0.88,0.94,0.47,93.33
2870,0.6,1.49,0.62,0.75,0.26,74.67
2874,0.17,1.01,0.78,0.81,0.36,79.5
2875,0.82,2.18,0.64,0.89,0.25,78.64
2876,0.86,1.83,0.61,0.81,0.17,35.75
2880,0.0,1.0,0.64,0.71,0.53,34.0
2881,0.81,2.02,0.6,0.81,0.22,166.0
2884,0.47,1.23,0.72,0.78,0.4,172.75
2885,0.42,1.19,0.72,0.78,0.41,103.0
2887,0.0,1.0,0.84,0.87,0.78,67.0
2888,0.59,1.55,0.59,0.74,0.26,150.05
2891,0.34,1.24,0.66,0.74,0.42,82.67
2892,0.49,1.35,0.68,0.78,0.36,131.31
2893,0.0,1.0,0.5,0.5,0.17,1.0
2894,0.22,1.04,0.73,0.78,0.47,133.4
2898,0.65,1.59,0.71,0.84,0.4,152.25
2899,0.0,1.0,0.49,0.59,0.17,7.0
2900,0.75,1.73,0.59,0.76,0.2,111.75
2902,0.75,1.75,0.6,0.79,0.25,59.0
2903,0.0,1.0,0.87,0.88,0.81,90.0
2904,0.78,2.0,0.52,0.73,0.16,104.92
2906,0.0,1.0,0.49,0.64,0.17,321.0
2907,0.0,1.0,0.43,0.5,0.23,21.0
2909,0.88,1.88,0.57,0.76,0.2,59.0
2910,0.64,1.46,0.66,0.77,0.29,116.2
2912,0.65,1.84,0.67,0.87,0.35,77.62
2913,0.41,1.24,0.8,0.87,0.57,87.75
2914,0.7,1.76,0.54,0.72,0.2,264.4
2920,0.19,1.08,0.71,0.78,0.3,102.43
2922,0.0,1.0,0.81,0.83,0.78,159.0
2923,0.03,1.01,0.78,0.82,0.59,67.5
2925,0.07,1.03,0.65,0.75,0.11,70.5
2926,0.61,1.52,0.68,0.82,0.31,47.44
2929,0.46,1.19,0.8,0.86,0.46,144.33
2930,0.74,1.71,0.58,0.72,0.17,219.4
2933,0.8,1.71,0.69,0.87,0.3,202.25
2935,0.41,1.26,0.52,0.61,0.19,211.8
2939,0.0,1.0,0.82,0.84,0.62,201.0
2940,0.47,1.3,0.72,0.83,0.48,213.5
2941,0.0,1.0,0.67,0.74,0.14,5.0
2945,0.67,1.67,0.72,0.88,0.4,101.5
2947,0.45,1.23,0.68,0.78,0.28,114.9
2948,0.0,1.0,0.5,0.5,0.5,1.0
2949,0.0,1.0,0.71,0.75,0.52,76.0
2950,0.0,1.0,0.78,0.82,0.59,115.0
2951,0.0,1.0,0.72,0.8,0.06,7.0
2952,0.73,2.08,0.61,0.85,0.19,29.29
2953,0.78,1.75,0.72,0.86,0.32,109.4
2954,0.0,1.0,0.69,0.76,0.28,19.0
2956,0.0,1.0,0.74,0.76,0.55,139.0
2958,0.92,2.77,0.53,0.9,0.19,26.58
2959,0.66,1.5,0.7,0.85,0.35,64.67
2960,0.62,1.62,0.66,0.83,0.28,56.75
2961,0.7,1.64,0.61,0.78,0.3,232.33
2962,0.0,1.0,0.58,0.64,0.61,5.0
2965,0.0,1.0,0.44,0.56,0.45,3.0
2968,0.85,2.27,0.61,0.86,0.21,58.5
2970,0.55,1.37,0.62,0.74,0.35,145.5
2975,0.73,1.86,0.61,0.79,0.21,96.52
2978,0.74,1.71,0.72,0.88,0.3,137.0
2979,0.05,1.02,0.7,0.77,0.41,109.5
2980,0.28,1.16,0.67,0.72,0.3,61.5
2982,0.0,1.0,0.53,0.82,0.12,4.0
2983,0.69,1.73,0.64,0.82,0.3,59.6
2985,0.06,1.01,0.77,0.8,0.63,43.5
2987,0.0,1.0,0.58,0.65,0.49,22.0
2988,0.0,1.0,0.55,0.61,0.22,5.0
2989,0.32,1.2,0.65,0.74,0.33,84.29
2990,0.0,1.0,0.52,0.6,0.2,3.0
2992,0.55,1.47,0.6,0.72,0.24,120.29
2995,0.62,1.6,0.67,0.83,0.3,66.0
2997,0.46,1.08,0.77,0.81,0.4,103.0
2998,0.1,1.03,0.7,0.74,0.36,16.5
3000,0.0,1.0,0.36,0.45,0.09,1.0
3001,0.77,1.99,0.64,0.86,0.22,80.5
3002,0.78,1.85,0.63,0.85,0.25,61.12
3004,0.66,1.41,0.63,0.79,0.24,61.25
3007,0.0,1.0,0.65,0.74,0.24,33.0
3008,0.02,1.01,0.63,0.71,0.39,51.5
3009,0.0,1.0,0.54,0.67,0.1,3.0
3010,0.0,1.0,0.82,0.84,0.66,105.0
3011,0.33,1.2,0.8,0.87,0.56,349.67
3013,0.64,1.43,0.81,0.92,0.55,120.5
3014,0.0,1.0,0.29,0.47,0.18,1.0
3015,0.28,1.13,0.52,0.63,0.17,42.5
3016,0.06,1.03,0.58,0.69,0.26,115.75
3017,0.0,1.0,0.46,0.68,0.1,10.0
3018,0.44,1.21,0.7,0.77,0.34,62.29
3019,0.0,1.0,0.89,0.91,0.81,206.0
3022,0.69,1.44,0.73,0.84,0.32,85.75
3023,0.63,1.38,0.68,0.82,0.25,48.0
3024,0.67,1.74,0.71,0.89,0.38,93.4
3025,0.0,1.0,0.74,0.85,0.19,5.0
3026,0.73,1.67,0.7,0.83,0.3,52.42
3027,0.0,1.0,0.73,0.79,0.55,205.0
3028,0.78,2.09,0.58,0.83,0.19,22.67
3032,0.61,1.4,0.71,0.82,0.21,59.14
3033,0.0,1.0,0.62,0.62,0.62,1.0
3038,0.72,1.9,0.58,0.79,0.24,281.65
3041,0.76,1.95,0.67,0.89,0.27,49.25
3042,0.0,1.0,0.44,0.56,0.11,1.0
3043,0.77,1.84,0.53,0.75,0.21,57.2
3044,0.72,1.55,0.63,0.79,0.24,32.2
3045,0.0,1.0,0.71,0.79,0.21,1.0
3046,0.83,1.97,0.66,0.87,0.28,85.88
3048,0.0,1.0,0.59,0.7,0.18,3.0
3049,0.36,1.21,0.67,0.77,0.41,144.0
3050,0.59,1.25,0.75,0.82,0.35,83.0
3051,0.69,1.56,0.58,0.68,0.19,149.33
3053,0.29,1.08,0.81,0.84,0.58,125.18
3054,0.7,1.58,0.69,0.86,0.39,100.5
3055,0.62,1.53,0.79,0.91,0.46,140.33
3056,0.36,1.17,0.79,0.84,0.39,66.5
3058,0.0,1.0,0.59,0.66,0.13,16.0
3059,0.01,1.01,0.66,0.7,0.39,169.0
3062,0.57,1.53,0.76,0.9,0.34,60.56
3063,0.68,1.55,0.61,0.74,0.28,50.6
3064,0.49,1.38,0.53,0.69,0.22,39.67
3065,0.0,1.0,0.83,0.83,0.17,1.0
3066,0.0,1.0,0.57,0.65,0.24,173.0
3067,0.0,1.0,1.0,1.0,1.0,1.0
3070,0.0,1.0,0.73,0.76,0.53,269.0
3071,0.0,1.0,0.5,0.5,0.5,1.0
3072,0.84,2.04,0.66,0.87,0.23,60.18
3073,0.43,1.3,0.68,0.77,0.39,103.0
3075,0.0,1.0,0.54,0.58,0.12,6.0
3079,0.65,1.46,0.65,0.81,0.34,101.67
3080,0.57,1.45,0.64,0.78,0.26,75.38
3081,0.0,1.0,0.56,0.73,0.17,3.0
3084,0.48,1.33,0.82,0.9,0.52,141.0
3085,0.0,1.0,0.6,0.7,0.12,5.0
3086,0.6,1.55,0.74,0.88,0.45,68.0
3087,0.66,1.75,0.67,0.83,0.28,88.8
3088,0.18,1.06,0.63,0.72,0.28,87.12
3091,0.0,1.0,0.59,0.68,0.39,22.0
3092,0.0,1.0,0.37,0.76,0.18,3.0
3094,0.01,1.0,0.75,0.8,0.56,193.0
3095,0.51,1.35,0.75,0.85,0.44,147.75
3096,0.54,1.55,0.57,0.73,0.24,39.17
3097,0.0,1.0,0.55,0.65,0.27,174.0
3099,0.4,1.24,0.77,0.82,0.53,28.5
3100,0.75,1.8,0.56,0.76,0.22,34.2
3103,0.79,2.26,0.6,0.84,0.2,109.43
3104,0.36,1.22,0.8,0.86,0.61,61.0
3106,0.0,1.0,0.72,0.77,0.57,147.0
3107,0.0,1.0,0.55,0.79,0.07,4.0
3108,0.0,1.0,0.87,0.93,0.07,1.0
3109,0.77,1.95,0.55,0.77,0.23,25.33
3110,0.04,1.02,0.49,0.64,0.16,37.67
3111,0.75,2.06,0.57,0.83,0.21,117.6
3113,0.0,1.0,0.67,0.73,0.66,18.0
3114,0.66,1.98,0.59,0.83,0.22,23.72
3115,0.85,2.16,0.64,0.86,0.24,105.92
3118,0.42,1.08,0.79,0.83,0.42,38.5
3119,0.23,1.13,0.71,0.77,0.37,209.2
3121,0.0,1.0,0.71,0.76,0.46,220.0
3122,0.75,1.68,0.68,0.84,0.31,88.6
3123,0.65,1.59,0.62,0.8,0.32,55.0
3124,0.28,1.05,0.53,0.57,0.27,10.5
3128,0.0,1.0,0.8,0.83,0.67,93.0
3129,0.54,1.27,0.74,0.82,0.38,64.67
3133,0.02,1.01,0.69,0.74,0.58,224.5
3134,0.67,1.5,0.62,0.77,0.19,71.1
3135,0.54,1.34,0.61,0.74,0.23,79.5
3137,0.0,1.0,0.53,0.65,0.17,64.0
3138,0.69,1.32,0.9,0.97,0.4,68.0
3139,0.0,1.0,0.59,0.66,0.16,6.0
3140,0.0,1.0,1.0,1.0,1.0,1.0
3142,0.73,1.5,0.74,0.85,0.29,58.0
3144,0.0,1.0,0.44,0.56,0.33,3.0
3145,0.88,2.36,0.61,0.87,0.19,104.35
3148,0.67,1.86,0.63,0.84,0.28,60.88
3150,0.74,1.89,0.62,0.84,0.25,65.55
3153,0.71,1.76,0.69,0.87,0.29,83.69
3156,0.46,1.33,0.75,0.83,0.36,85.11
3157,0.53,1.36,0.63,0.75,0.24,96.6
3158,0.71,1.84,0.53,0.72,0.2,253.18
3159,0.13,1.08,0.54,0.64,0.26,95.0
3160,0.55,1.28,0.75,0.83,0.35,79.67
3162,0.68,1.69,0.6,0.78,0.34,14.0
3163,0.65,1.8,0.55,0.71,0.15,102.63
3164,0.0,1.0,0.57,0.65,0.25,14.0
3165,0.0,1.0,0.54,0.65,0.16,24.0
3166,0.25,1.13,0.53,0.63,0.15,126.8
3167,0.0,1.0,0.55,0.6,0.25,13.0
3169,0.5,1.33,0.36,0.45,0.16,2.0
3170,0.28,1.14,0.67,0.74,0.45,319.0
3171,0.34,1.16,0.69,0.78,0.32,126.38
3172,0.57,1.56,0.69,0.84,0.3,37.2
3175,0.86,1.92,0.67,0.89,0.26,58.4
3178,0.67,1.87,0.51,0.71,0.14,77.79
3179,0.0,1.0,0.87,0.88,0.74,227.0
3183,0.58,1.52,0.61,0.72,0.22,95.83
3184,0.0,1.0,0.85,0.87,0.81,156.0
3185,0.6,1.37,0.69,0.8,0.23,87.5
3186,0.69,1.77,0.62,0.82,0.21,98.24
3187,0.74,1.78,0.72,0.91,0.37,57.38
3188,0.0,1.0,0.73,0.76,0.61,46.0
3189,0.0,1.0,0.78,0.82,0.62,114.0
3191,0.63,1.51,0.66,0.8,0.27,40.18
3194,0.0,1.0,0.79,0.83,0.44,4.0
3195,0.55,1.21,0.71,0.79,0.34,94.11
3198,0.03,1.01,0.67,0.7,0.48,152.5
3199,0.71,1.71,0.75,0.92,0.34,85.56
3200,0.0,1.0,0.7,0.84,0.08,3.0
3203,0.44,1.21,0.65,0.77,0.35,69.2
3205,0.0,1.0,0.48,0.68,0.17,19.0
3206,0.61,1.49,0.61,0.75,0.19,79.11
3207,0.55,1.34,0.64,0.75,0.21,120.4
3209,0.65,1.54,0.68,0.82,0.41,142.67
3210,0.67,1.55,0.64,0.79,0.34,74.93
3213,0.0,1.0,0.78,0.81,0.61,75.0
3216,0.0,1.0,0.57,0.66,0.15,2.0
3218,0.6,1.63,0.56,0.72,0.24,165.67
3221,0.07,1.03,0.68,0.74,0.49,177.67
3222,0.31,1.22,0.74,0.81,0.4,81.0
3223,0.69,1.78,0.66,0.82,0.25,66.67
3226,0.0,1.0,0.79,0.81,0.67,148.0
3227,0.81,2.31,0.6,0.82,0.2,77.21
3228,0.63,1.61,0.67,0.81,0.4,234.0
3230,0.78,2.18,0.62,0.88,0.24,92.71
3231,0.0,1.0,0.5,0.5,0.25,1.0
3232,0.69,1.37,0.79,0.9,0.4,98.17
3237,0.0,1.0,1.0,1.0,1.0,1.0
3238,0.67,1.68,0.71,0.87,0.29,63.0
3239,0.67,1.78,0.61,0.75,0.25,26.0
3240,0.59,1.65,0.71,0.87,0.39,122.54
3242,0.63,1.31,0.72,0.82,0.37,81.33
3243,0.56,1.49,0.71,0.83,0.38,218.0
3245,0.47,1.26,0.57,0.69,0.17,59.33
3249,0.68,1.25,0.78,0.86,0.31,52.8
3250,0.0,1.0,0.6,0.66,0.33,244.0
3251,0.33,1.21,0.59,0.68,0.26,174.4
3252,0.0,1.0,0.64,0.72,0.2,50.0
3253,0.0,1.0,0.45,0.72,0.09,4.0
3256,0.67,1.5,0.66,0.78,0.33,141.33
3257,0.0,1.0,0.45,0.71,0.11,5.0
3258,0.5,1.2,0.69,0.77,0.31,81.78
3259,0.52,1.32,0.75,0.84,0.49,247.5
3262,0.0,1.0,0.56,0.56,0.29,2.0
3263,0.0,1.0,0.83,0.83,0.17,1.0
3264,0.0,1.0,0.69,0.71,0.11,4.0
3265,0.66,1.47,0.68,0.81,0.37,63.4
3266,0.0,1.0,0.8,0.82,0.54,21.0
3268,0.62,1.27,0.74,0.84,0.43,132.6
3269,0.61,1.61,0.62,0.77,0.29,166.17
3270,0.2,1.12,0.67,0.76,0.45,148.33
3272,0.54,1.3,0.75,0.85,0.39,53.29
3273,0.84,2.38,0.62,0.87,0.19,82.31
3274,0.71,1.67,0.57,0.71,0.23,89.67
3275,0.0,1.0,0.66,0.78,0.09,49.0
3276,0.76,1.58,0.69,0.83,0.27,45.3
3278,0.0,1.0,0.41,0.57,0.22,12.0
3279,0.0,1.0,0.69,0.73,0.42,276.0
3280,0.34,1.14,0.76,0.83,0.52,152.0
3283,0.67,1.65,0.61,0.79,0.26,70.56
3284,0.66,1.59,0.54,0.69,0.18,89.43
3287,0.01,1.0,0.62,0.74,0.19,150.5
3288,0.03,1.01,0.58,0.66,0.29,132.0
3289,0.0,1.0,0.63,0.73,0.23,3.0
3291,0.29,1.06,0.76,0.79,0.49,120.6
3293,0.14,1.07,0.56,0.68,0.2,21.4
3295,0.62,1.22,0.7,0.78,0.28,60.33
3296,0.0,1.0,1.0,1.0,1.0,1.0
3298,0.0,1.0,0.45,0.91,0.05,2.0
3299,0.79,2.24,0.57,0.85,0.22,56.06
3300,0.75,1.69,0.58,0.75,0.22,113.33
3301,0.0,1.0,0.61,0.78,0.12,22.0
3302,0.0,1.0,0.65,0.68,0.07,2.0
3303,0.31,1.13,0.67,0.75,0.32,57.6
3304,0.57,1.28,0.63,0.7,0.27,70.67
3305,0.76,1.99,0.58,0.77,0.19,89.9
3306,0.69,1.68,0.64,0.79,0.21,137.47
3309,0.64,1.69,0.67,0.84,0.27,83.4
3310,0.0,1.0,0.8,0.8,0.1,1.0
3311,0.0,1.0,0.49,0.63,0.16,17.0
3312,0.75,1.65,0.52,0.68,0.12,54.29
3314,0.65,1.49,0.69,0.82,0.34,71.29
3316,0.22,1.08,0.81,0.83,0.67,6.5
3317,0.71,1.6,0.74,0.88,0.37,71.2
3318,0.0,1.0,0.5,0.6,0.18,40.0
3320,0.45,1.25,0.58,0.68,0.28,185.78
3321,0.75,1.8,0.56,0.74,0.23,89.12
3322,0.0,1.0,0.69,0.77,0.34,197.0
3324,0.0,1.0,0.81,0.84,0.66,107.0
3325,0.89,2.13,0.61,0.86,0.14,36.07
3326,0.0,1.0,0.63,0.75,0.1,13.0
3327,0.72,2.01,0.64,0.89,0.26,56.12
3329,0.0,1.0,0.64,0.74,0.21,4.0
3330,0.0,1.0,0.78,0.79,0.68,95.0
3332,0.63,1.49,0.67,0.81,0.26,72.62
3334,0.0,1.0,0.51,0.73,0.17,4.0
3337,0.8,2.15,0.62,0.87,0.2,65.17
3341,0.74,1.74,0.66,0.8,0.3,100.33
3342,0.0,1.0,0.41,0.58,0.12,3.0
3343,0.0,1.0,0.57,0.74,0.14,3.0
3345,0.8,1.88,0.59,0.78,0.24,83.14
3348,0.83,2.11,0.68,0.93,0.25,38.0
3350,0.0,1.0,0.78,0.8,0.63,211.0
3351,0.0,1.0,0.74,0.76,0.6,102.0
3352,0.0,1.0,0.6,0.76,0.14,11.0
3355,0.02,1.01,0.8,0.84,0.55,68.5
3356,0.68,1.87,0.55,0.75,0.2,110.5
3357,0.0,1.0,0.56,0.66,0.15,13.0
3358,0.0,1.0,0.57,0.76,0.11,24.0
3360,0.41,1.3,0.62,0.72,0.37,109.25
3361,0.93,3.01,0.56,0.92,0.15,15.04
3363,0.42,1.19,0.71,0.78,0.41,106.5
3364,0.85,2.52,0.55,0.84,0.19,22.5
3368,0.0,1.0,0.57,0.86,0.14,1.0
3369,0.69,1.81,0.51,0.66,0.23,54.0
3370,0.36,1.08,0.71,0.75,0.35,95.33
3372,0.73,1.61,0.7,0.84,0.21,32.83
3373,0.68,1.64,0.65,0.83,0.32,86.67
3374,0.0,1.0,0.53,0.63,0.06,7.0
3375,0.44,1.32,0.71,0.8,0.45,163.29
3377,0.0,1.0,0.67,0.67,0.33,1.0
3378,0.55,1.32,0.73,0.81,0.34,90.75
3379,0.69,1.66,0.75,0.92,0.37,71.25
3381,0.0,1.0,0.62,0.82,0.08,49.0
3382,0.68,1.42,0.77,0.87,0.45,117.0
3384,0.75,1.92,0.64,0.83,0.36,132.29
3386,0.0,1.0,0.78,0.8,0.67,165.0
3388,0.0,1.0,0.39,0.55,0.17,8.0
3389,0.69,1.65,0.69,0.87,0.32,69.0
3392,0.02,1.01,0.8,0.82,0.68,178.25
3393,0.0,1.0,0.83,0.83,0.17,3.0
3394,0.0,1.0,0.38,0.41,0.04,2.0
3397,0.83,1.72,0.68,0.85,0.29,63.0
3400,0.0,1.0,1.0,1.0,1.0,2.0
3401,0.56,1.39,0.65,0.75,0.31,368.0
3402,0.48,1.39,0.53,0.65,0.16,73.5
3403,0.23,1.18,0.69,0.78,0.42,77.6
3405,0.83,1.74,0.6,0.8,0.2,59.43
3406,0.6,1.56,0.51,0.65,0.15,140.43
3408,0.88,2.53,0.6,0.92,0.18,78.53
3409,0.67,1.62,0.64,0.8,0.32,154.55
3411,0.72,1.62,0.7,0.86,0.29,82.4
3413,0.49,1.38,0.6,0.72,0.3,173.91
3414,0.0,1.0,0.88,0.9,0.79,131.0
3415,0.0,1.0,0.6,0.8,0.2,1.0
3418,0.67,1.57,0.73,0.89,0.44,89.75
3420,0.57,1.36,0.73,0.85,0.47,156.0
3421,0.0,1.0,0.75,0.78,0.58,35.0
3423,0.0,1.0,0.58,0.72,0.14,58.0
3425,0.0,1.0,0.74,0.77,0.57,150.0
3426,0.0,1.0,0.57,0.68,0.2,5.0
3427,0.81,1.77,0.69,0.87,0.27,101.0
3429,0.0,1.0,0.81,0.84,0.75,60.0
3430,0.45,1.24,0.71,0.79,0.4,51.5
3432,0.0,1.0,0.61,0.66,0.23,25.0
3433,0.5,1.29,0.7,0.79,0.36,81.5
3434,0.62,1.59,0.68,0.83,0.28,96.75
3435,0.35,1.11,0.82,0.86,0.46,143.43
3438,0.75,1.9,0.6,0.8,0.25,137.11
3441,0.78,1.78,0.58,0.77,0.2,144.0
3442,0.0,1.0,0.55,0.76,0.2,2.0
3446,0.84,2.35,0.63,0.93,0.21,38.18
3447,0.74,1.66,0.58,0.75,0.18,248.62
3448,0.0,1.0,0.34,0.44,0.13,4.0
3449,0.59,1.57,0.57,0.72,0.26,131.0
3453,0.54,1.32,0.74,0.84,0.36,78.11
3454,0.0,1.0,0.5,0.66,0.17,11.0
3455,0.7,1.55,0.65,0.78,0.24,73.79
3457,0.0,1.0,0.65,0.83,0.11,85.0
3459,0.0,1.0,0.41,0.58,0.31,12.0
3460,0.53,1.23,0.77,0.83,0.45,83.67
3461,0.0,1.0,0.44,0.57,0.12,14.0
3465,0.8,1.88,0.57,0.76,0.19,49.6
3467,0.69,1.76,0.57,0.75,0.22,181.21
3471,0.0,1.0,0.67,0.67,0.33,1.0
3472,0.73,1.89,0.63,0.84,0.26,48.08
3473,0.0,1.0,0.63,0.68,0.12,3.0
3474,0.0,1.0,0.94,0.94,0.3,2.0
3475,0.62,1.63,0.67,0.84,0.36,131.25
3476,0.65,1.45,0.57,0.7,0.18,132.0
3477,0.76,1.92,0.59,0.77,0.2,91.38
3478,0.71,1.57,0.61,0.74,0.24,96.14
3479,0.49,1.49,0.65,0.8,0.33,187.5
3481,0.72,1.68,0.63,0.77,0.27,277.33
3483,0.6,1.32,0.64,0.75,0.3,103.8
3484,0.8,1.75,0.6,0.77,0.19,136.33
3486,0.78,2.19,0.52,0.76,0.2,17.96
3487,0.02,1.01,0.77,0.79,0.62,164.33
3488,0.78,2.02,0.63,0.85,0.24,90.82
3490,0.01,1.0,0.74,0.78,0.58,167.5
3491,0.0,1.0,1.0,1.0,1.0,1.0
3494,0.63,1.65,0.65,0.81,0.27,135.77
3496,0.0,1.0,0.67,0.7,0.5,183.0
3497,0.44,1.21,0.53,0.65,0.15,25.27
3498,0.51,1.11,0.7,0.77,0.2,69.75
3499,0.0,1.0,0.58,0.69,0.18,4.0
3500,0.0,1.0,1.0,1.0,1.0,1.0
3503,0.02,1.01,0.69,0.73,0.47,225.33
3506,0.63,1.51,0.65,0.79,0.29,126.18
3507,0.0,1.0,0.73,0.78,0.6,46.0
3510,0.59,1.38,0.78,0.89,0.4,90.92
3511,0.0,1.0,0.55,0.56,0.21,10.0
3512,0.32,1.07,0.68,0.73,0.35,116.67
3513,0.89,2.59,0.61,0.91,0.16,21.95
3516,0.42,1.25,0.64,0.72,0.32,139.0
3518,0.56,1.35,0.76,0.87,0.41,69.56
3519,0.7,1.68,0.65,0.83,0.33,124.38
3521,0.72,1.81,0.69,0.87,0.28,70.2
3522,0.7,1.72,0.69,0.84,0.35,173.5
3524,0.02,1.01,0.76,0.81,0.62,66.0
3526,0.49,1.52,0.75,0.88,0.28,32.04
3527,0.0,1.0,0.6,0.72,0.21,3.0
3528,0.37,1.18,0.72,0.81,0.45,133.33
3530,0.01,1.0,0.68,0.73,0.45,197.5
3531,0.04,1.02,0.8,0.82,0.71,90.0
3532,0.21,1.12,0.62,0.7,0.26,182.75
3533,0.01,1.0,0.77,0.8,0.61,127.0
3534,0.73,1.77,0.65,0.86,0.25,25.86
3535,0.0,1.0,1.0,1.0,1.0,1.0
3537,0.0,1.0,0.62,0.81,0.12,3.0
3538,0.75,1.81,0.69,0.87,0.27,67.56
3540,0.62,1.55,0.63,0.76,0.25,71.69
3541,0.0,1.0,0.55,0.63,0.33,8.0
3542,0.0,1.0,0.62,0.77,0.16,7.0
3544,0.74,1.99,0.67,0.86,0.28,41.5
