idx,spf,ppd,upc,uppcc,apt,deg
2580,0.0,1.0,0.56,0.7,0.19,57.0
2582,0.6,1.47,0.69,0.79,0.31,84.15
2583,0.0,1.0,0.61,0.7,0.3,252.0
2584,0.76,1.8,0.57,0.77,0.2,103.9
2585,0.77,1.68,0.57,0.75,0.16,88.09
2588,0.0,1.0,0.67,0.67,0.33,1.0
2589,0.68,1.67,0.67,0.87,0.33,54.4
2591,0.0,1.0,0.35,0.77,0.08,5.0
2592,0.73,1.74,0.61,0.8,0.29,363.83
2593,0.59,1.57,0.64,0.81,0.29,151.0
2595,0.17,1.01,0.7,0.74,0.59,49.0
2596,0.0,1.0,0.72,0.75,0.53,163.0
2597,0.49,1.39,0.65,0.78,0.31,52.0
2598,0.0,1.0,0.71,0.71,0.14,1.0
2599,0.0,1.0,0.74,0.77,0.5,10.0
2600,0.57,1.48,0.74,0.87,0.38,181.08
2602,0.03,1.02,0.6,0.72,0.14,33.5
2604,0.78,2.16,0.6,0.82,0.23,71.91
2607,0.28,1.08,0.57,0.69,0.21,44.14
2608,0.55,1.52,0.65,0.8,0.27,71.35
2612,0.83,2.02,0.69,0.92,0.29,70.0
2614,0.6,1.7,0.69,0.85,0.25,56.92
2616,0.68,1.73,0.57,0.78,0.23,36.58
2617,0.0,1.0,0.45,0.65,0.14,8.0
2618,0.59,1.56,0.68,0.81,0.32,254.6
2621,0.56,1.16,0.8,0.84,0.43,79.5
2622,0.0,1.0,0.47,0.67,0.22,23.0
2623,0.66,1.82,0.68,0.88,0.33,95.38
2624,0.34,1.21,0.59,0.71,0.28,358.0
2626,0.74,1.79,0.62,0.8,0.25,32.62
2627,0.74,1.94,0.63,0.84,0.28,137.5
2629,0.61,1.54,0.65,0.81,0.37,68.2
2630,1.0,2.0,0.68,0.68,0.05,1.0
2631,0.0,1.0,0.64,0.77,0.17,2.0
2633,0.53,1.51,0.65,0.8,0.31,81.08
2635,0.04,1.0,0.56,0.69,0.21,143.5
2636,0.0,1.0,0.53,0.64,0.22,49.0
2638,0.72,1.56,0.66,0.81,0.45,19.5
2639,0.0,1.0,1.0,1.0,1.0,1.0
2641,0.0,1.0,0.55,0.67,0.23,53.0
2642,0.74,1.8,0.68,0.87,0.27,75.0
2644,0.59,1.47,0.74,0.89,0.46,131.67
2647,0.54,1.36,0.66,0.77,0.36,183.88
2649,0.82,2.23,0.59,0.84,0.23,102.81
2651,0.0,1.0,0.79,0.82,0.68,321.0
2652,0.0,1.0,1.0,1.0,1.0,1.0
2655,0.71,1.23,0.81,0.88,0.32,28.33
2656,0.77,2.04,0.61,0.86,0.26,113.59
2658,0.52,1.35,0.72,0.83,0.43,154.17
2659,0.56,1.45,0.78,0.9,0.39,65.67
2661,0.72,1.83,0.7,0.87,0.32,85.87
2662,0.8,1.85,0.67,0.87,0.29,157.22
2665,0.71,1.8,0.65,0.84,0.32,106.56
2668,0.63,1.44,0.7,0.82,0.34,46.71
2669,0.0,1.0,0.83,0.88,0.76,23.0
2670,0.0,1.0,0.59,0.69,0.06,3.0
2671,0.03,1.01,0.57,0.71,0.16,69.67
2672,0.39,1.12,0.63,0.72,0.31,68.56
2673,0.8,2.01,0.67,0.89,0.27,61.29
2675,0.91,3.01,0.54,0.91,0.16,35.92
2676,0.0,1.0,0.25,0.5,0.25,1.0
2678,0.36,1.24,0.6,0.7,0.26,125.11
2680,0.39,1.24,0.82,0.9,0.63,83.0
2682,0.77,1.85,0.73,0.93,0.3,124.38
2684,0.0,1.0,0.53,0.66,0.32,48.0
2685,0.77,1.74,0.64,0.81,0.23,144.14
2688,0.72,1.87,0.69,0.88,0.34,142.0
2690,0.72,1.48,0.66,0.8,0.23,64.36
2692,0.86,2.28,0.6,0.88,0.21,64.07
2693,0.6,1.4,0.81,0.9,0.36,32.5
2694,0.8,1.71,0.74,0.88,0.2,35.0
2696,0.64,1.52,0.72,0.89,0.39,77.5
2697,0.83,2.22,0.63,0.9,0.21,76.62
2699,0.0,1.0,0.84,0.89,0.05,1.0
2700,0.76,1.93,0.7,0.9,0.32,73.0
2701,0.75,1.78,0.66,0.87,0.38,106.17
2702,0.0,1.0,0.8,0.8,0.47,5.0
2703,0.6,1.46,0.67,0.79,0.33,138.0
2704,0.3,1.15,0.75,0.79,0.36,43.0
2705,0.68,1.44,0.77,0.89,0.39,62.67
2706,0.0,1.0,0.6,0.73,0.12,54.0
2708,0.08,1.04,0.57,0.73,0.19,28.0
2709,0.58,1.53,0.71,0.86,0.29,48.33
2711,0.7,1.72,0.66,0.83,0.31,96.2
2714,0.53,1.2,0.76,0.83,0.32,28.0
2715,0.0,1.0,0.85,0.87,0.74,159.0
2716,0.0,1.0,0.33,0.42,0.17,2.0
2717,0.47,1.28,0.77,0.86,0.43,82.22
2719,0.73,1.69,0.77,0.94,0.38,119.78
2721,0.77,1.81,0.67,0.87,0.27,147.82
2722,0.0,1.0,0.57,0.7,0.19,122.0
2723,0.0,1.0,0.56,0.89,0.11,1.0
2724,0.0,1.0,0.59,0.72,0.36,145.0
2725,0.68,1.68,0.69,0.86,0.31,75.59
2726,0.69,1.72,0.66,0.84,0.34,112.11
2727,0.0,1.0,0.72,0.82,0.18,2.0
2731,0.72,1.98,0.63,0.86,0.29,128.59
2732,0.6,1.76,0.67,0.88,0.31,82.64
2733,0.0,1.0,0.66,0.66,0.15,2.0
2737,0.38,1.1,0.72,0.8,0.4,25.73
2738,0.5,1.35,0.71,0.82,0.43,186.0
2740,0.0,1.0,0.78,0.8,0.62,187.0
2741,0.7,1.81,0.67,0.87,0.29,75.12
2743,0.0,1.0,0.81,0.81,0.1,2.0
2744,0.79,1.55,0.67,0.82,0.26,185.8
2745,0.74,1.79,0.63,0.81,0.21,141.09
2746,0.86,2.33,0.65,0.95,0.27,113.71
2748,0.82,2.16,0.58,0.82,0.21,102.42
2750,0.0,1.0,0.56,0.65,0.1,4.0
2752,0.0,1.0,0.5,0.75,0.22,2.0
2753,0.64,1.31,0.76,0.85,0.34,25.25
2755,0.6,1.32,0.67,0.78,0.31,51.08
2757,0.64,1.75,0.68,0.86,0.35,60.72
2759,0.75,1.75,0.72,0.89,0.27,44.25
2760,0.0,1.0,0.45,0.56,0.16,39.0
2761,0.0,1.0,0.55,0.65,0.29,5.0
2764,0.0,1.0,0.59,0.91,0.24,3.0
2765,0.72,2.0,0.66,0.88,0.29,107.78
2766,0.0,1.0,0.47,0.64,0.16,142.0
2767,0.55,1.46,0.75,0.88,0.4,81.55
2768,0.69,1.71,0.56,0.73,0.21,284.71
2771,0.0,1.0,0.84,0.87,0.76,155.0
2774,0.0,1.0,0.62,0.62,0.5,3.0
2776,0.0,1.0,0.88,0.91,0.85,59.0
2777,0.0,1.0,0.41,0.5,0.26,6.0
2778,0.68,1.68,0.62,0.79,0.32,187.67
2783,0.9,2.36,0.62,0.9,0.25,128.33
2784,0.81,1.8,0.64,0.83,0.22,147.55
2786,0.66,2.01,0.61,0.81,0.22,37.65
2787,0.52,1.33,0.73,0.81,0.4,145.0
2789,0.0,1.0,0.53,0.68,0.26,57.0
2791,0.67,1.66,0.69,0.86,0.35,80.15
2792,0.0,1.0,0.51,0.63,0.2,58.0
2793,0.0,1.0,0.59,0.7,0.21,24.0
2794,0.66,1.56,0.77,0.88,0.34,129.45
2796,0.33,1.23,0.74,0.82,0.31,56.18
2797,0.04,1.01,0.69,0.75,0.32,97.67
2798,0.64,1.85,0.62,0.83,0.23,71.1
2799,0.0,1.0,0.76,0.87,0.08,7.0
2800,0.0,1.0,0.53,0.64,0.28,34.0
2803,0.69,1.74,0.72,0.9,0.33,96.5
2806,0.41,1.17,0.72,0.78,0.38,84.33
2808,0.0,1.0,0.43,0.72,0.1,3.0
2809,0.68,1.43,0.83,0.94,0.48,69.91
2810,0.77,1.76,0.66,0.88,0.29,71.29
2811,0.62,1.67,0.71,0.86,0.32,131.2
2812,0.46,1.24,0.79,0.86,0.47,129.33
2813,0.66,1.66,0.69,0.86,0.29,46.88
2814,0.64,1.71,0.57,0.76,0.21,192.56
2815,0.0,1.0,0.44,0.59,0.15,6.0
2817,0.0,1.0,0.58,0.74,0.21,6.0
2818,0.0,1.0,0.82,0.85,0.71,82.0
2820,0.0,1.0,0.64,0.69,0.44,313.0
2821,0.12,1.06,0.71,0.75,0.48,144.0
2823,0.7,1.7,0.68,0.86,0.32,83.0
2824,0.5,1.28,0.77,0.85,0.4,93.86
2825,0.11,1.03,0.6,0.75,0.15,48.2
2827,0.15,1.01,0.49,0.65,0.16,237.0
2830,0.57,1.43,0.72,0.82,0.42,136.29
2833,0.6,1.52,0.75,0.88,0.47,98.0
2835,0.65,1.71,0.61,0.8,0.22,62.88
2838,0.52,1.59,0.71,0.88,0.31,83.0
2840,0.76,1.71,0.69,0.87,0.33,150.89
2841,0.14,1.02,0.71,0.76,0.45,100.83
2842,0.63,1.61,0.72,0.88,0.43,141.0
2844,0.77,1.88,0.58,0.79,0.24,224.5
2845,0.37,1.02,0.8,0.83,0.32,101.33
2846,0.74,1.9,0.57,0.79,0.17,106.38
2847,0.74,2.26,0.6,0.9,0.22,81.58
2849,0.86,2.29,0.63,0.91,0.22,54.12
2851,0.79,2.12,0.65,0.89,0.24,89.2
2853,0.71,1.59,0.74,0.91,0.28,42.6
2854,0.6,1.48,0.71,0.84,0.36,108.0
2856,0.57,1.56,0.68,0.82,0.33,76.0
2857,0.0,1.0,0.64,0.74,0.31,11.0
2858,0.7,2.02,0.55,0.78,0.19,53.0
2860,0.7,1.95,0.62,0.81,0.22,45.41
2861,0.48,1.24,0.75,0.83,0.33,83.5
2862,0.57,1.37,0.6,0.75,0.26,58.86
2865,0.74,1.85,0.67,0.88,0.26,95.25
2866,0.75,1.68,0.71,0.87,0.35,76.67
2867,0.7,1.73,0.6,0.79,0.24,152.88
2868,0.35,1.18,0.71,0.78,0.32,85.67
2870,0.0,1.0,0.52,0.71,0.28,15.0
2872,0.75,1.95,0.71,0.91,0.27,112.53
2873,0.0,1.0,0.65,0.84,0.04,4.0
2874,0.77,1.89,0.69,0.88,0.25,83.12
2876,0.73,1.78,0.57,0.76,0.22,130.43
2879,0.75,1.92,0.62,0.84,0.28,131.15
2883,0.73,1.67,0.74,0.89,0.28,78.71
2886,0.0,1.0,0.56,0.65,0.12,5.0
2888,0.0,1.0,0.68,0.72,0.53,142.0
2889,0.0,1.0,0.75,0.79,0.55,215.0
2890,0.82,2.08,0.63,0.88,0.27,62.25
2892,0.84,2.11,0.63,0.86,0.25,117.2
2895,0.84,1.75,0.68,0.84,0.23,114.0
2896,0.0,1.0,0.76,0.83,0.1,4.0
2900,0.57,1.55,0.76,0.9,0.36,89.25
2901,0.66,2.06,0.64,0.9,0.24,42.1
2903,0.0,1.0,0.82,0.86,0.66,68.0
2904,0.0,1.0,0.43,0.85,0.1,2.0
2905,0.32,1.15,0.53,0.66,0.31,45.5
2909,0.68,1.6,0.74,0.87,0.39,148.4
2910,0.23,1.07,0.74,0.8,0.32,50.25
2912,0.8,2.06,0.63,0.84,0.22,111.5
2915,0.0,1.0,0.6,0.68,0.09,2.0
2917,0.0,1.0,0.43,0.65,0.05,3.0
2918,0.12,1.05,0.63,0.7,0.26,104.17
2919,0.75,1.8,0.66,0.85,0.32,97.71
2921,0.62,1.36,0.64,0.76,0.28,217.0
2922,0.85,1.9,0.65,0.86,0.25,44.1
2924,0.0,1.0,0.53,0.66,0.19,9.0
2925,0.67,1.76,0.7,0.87,0.32,136.9
2926,0.47,1.31,0.63,0.73,0.24,64.8
2929,0.83,2.01,0.64,0.87,0.24,115.22
2933,0.48,1.37,0.73,0.84,0.4,41.92
2935,0.6,1.38,0.78,0.88,0.4,70.0
2938,0.67,1.46,0.76,0.88,0.28,47.5
2939,0.0,1.0,0.59,0.68,0.24,55.0
2940,0.49,1.07,0.81,0.86,0.42,73.5
2943,0.75,1.72,0.67,0.84,0.3,169.38
2944,0.68,1.66,0.67,0.83,0.35,125.29
2945,0.0,1.0,0.58,0.75,0.14,19.0
2946,0.0,1.0,0.46,0.71,0.27,9.0
2947,0.73,1.83,0.66,0.86,0.3,72.72
2949,0.0,1.0,0.75,0.75,0.25,1.0
2950,0.0,1.0,0.6,0.6,0.19,3.0
2951,0.33,1.22,0.52,0.67,0.2,54.07
2953,0.0,1.0,0.6,0.84,0.16,4.0
2954,0.53,1.27,0.74,0.82,0.33,50.29
2957,0.0,1.0,1.0,1.0,1.0,1.0
2958,0.62,1.3,0.65,0.76,0.2,117.67
2960,0.0,1.0,0.65,0.71,0.4,105.0
2961,0.0,1.0,1.0,1.0,1.0,1.0
2963,0.0,1.0,0.96,0.96,0.04,1.0
2964,0.59,1.5,0.71,0.84,0.35,198.0
2966,0.0,1.0,0.74,0.76,0.45,61.0
2968,0.0,1.0,0.65,0.73,0.11,13.0
2969,0.68,1.59,0.63,0.78,0.25,160.8
2971,0.74,1.63,0.73,0.88,0.34,75.95
